user_id,app_id,usage_minutes,rating,timestamp,review
74,81,343,5,27:07.1,this is very nice. and very useful for the child . my brother study in the app
75,23,6,1,27:07.1,please provide Re-attempt mode for all typing test (DEST) mocks for all SSC Exams.
75,98,100,2.5,27:07.1,Very good app
75,61,142,3.5,27:07.1,"Even as a premium customer, pop ups, ads, redirects... All through the app. Absolute third grade experience."
75,99,110,3.8,27:07.1,this app is helping me a lot with learning how to code I have just started but it's already really fun
75,10,273,4.7,27:07.1,releaf my mind
75,3,277,4.9,27:07.1,Good and very effective
75,76,290,4.5,27:07.1,The application is quite good for learning various languages
75,9,169,3.2,27:07.1,"Okay, the app itself is great, I like it. However, I have an issue with crashing every few minutes. It's not because I have apps running in the background, cache, nor a device issue. Flip-a-clip just likes to crash. Now it's not ruining the app, it's only inconveniencing and annoying. I don't know if there's anything you can do about it, but that's an issue I've been having since getting the app."
76,67,70,2.8,27:07.1,the idea behind this game is good but the app is not working properly like display automatically zoomed in after login to this solve that issue
76,93,72,2.3,27:07.1,"It's pretty good, but it must support vibration"
76,34,145,3.4,27:07.1,this website is very helpful and support all matter there is superb mangmint allsuprbstuff
76,22,121,3.7,27:07.1,Very good Coaching classes
76,48,115,3.8,27:07.1,"I would have given -5 stars if it was possible. First of all their executive will call you and sugar coat your profile and the opportunities you can get and ask you pay 3550 for their team support. Then their so called relationship manager calls you and tells you some realistic approach where anyone believes them and then ask for payment for verification, resume building and so on, they are white collar scamsters. stay way from them. Personal experience bro, rest is your choice."
76,17,272,4.2,27:07.1,can't even get past the login screen
77,32,15,1.1,27:07.1,all good I am so happy
77,54,85,2.4,27:07.1,well designed customerfriendly....
77,93,87,2.5,27:07.1,thankyou nbhn
77,41,176,3.6,27:07.1,"100% recommended, 100% secured, a vast freelancer database and extended project categories. User-friendly with a great team in the background."
77,35,182,3.8,27:07.1,outstanding !!!!!!
78,4,70,2.4,27:07.1,very good application because all free edit and also easy to edit
78,30,89,2.3,27:07.1,what? A Nice App
78,70,83,2.3,27:07.1,i can give a great rating
78,45,169,3.9,27:07.1,"seriously I got very frustration after installing this app when I installed i felt it's good with more opportunities but never, felt evn for not highly qualified peoples more opportunities but it's fake be careful."
79,82,17,1.2,27:07.1,its a good app user-friendly i love it . I complete my Python course but I didn't get the certificate so you should solve my issue .
79,51,76,2.3,27:07.1,Complete illegal. They send us expired medicines and do not initiate return even if we send them pictures. Full money waste. Also my friend had a bad experience with their labs. The results provided were completely inappropriate. I wonder whether they even do test after sample collection.
79,10,166,3.2,27:07.1,bhut hi acha hai
79,76,161,3.5,27:07.1,nice and repetitive . . . I Like!
79,73,200,3.2,27:07.1,Really good to learn new languages.
79,8,336,5,27:07.1,creat image
79,56,245,4.4,27:07.1,all news please send me
79,85,233,4.9,27:07.1,Great application for beginners
80,13,34,2.4,27:07.1,whenever I try to open any book to read the app always shows internet connection error despite having good range and WiFi
80,60,102,3.8,27:07.1,Just they are eager to get payment. But not on the service. Not Matchable profile's .You will get CV from accounts/mechanical if you post for CIVIL Engineer.
80,14,133,3.2,27:07.1,my only wish is that you make the stories audio I love reading as well as listening. this is a good story. if it had audio I could listen while I am driving no different than a radio being on.
80,18,103,3.8,27:07.1,good app. but could use the download video to play offline feature like Netflix. after update the app has become extremely slow. almost unusable.
80,16,127,3.6,27:07.1,it's alright I prefer working on my PC but it's nicr
80,2,204,4.5,27:07.1,This app is so amazing that I always play(use) it! ( by the way I'm only 8! and I love drawing (it is my hobby!)
80,8,400,5,27:07.1,I will try first if my experience is good I will continue thanks I appreciate
80,29,386,5,27:07.1,"Under reports and Statement section when we view our Stocks P&L the stock are being shown multiple times like duplicates. When we apply filter, still it's malformed data not exactly filtered in a sequence like how to low or low to high. While buying shares when we try to enter amount most of the time it's freezez at 0.02 with red marks by default and I manually have to back press and clear all amount and then enter the correct amount instead it should allow to enter the amount we want not 0.02"
81,26,46,2.7,27:07.1,very informative
81,83,112,3.8,27:07.1,"easy to learn , very friendly"
81,68,79,2.4,27:07.1,This game is really good to play and also helps with my math a lot
81,32,169,3.4,27:07.1,nice work application
81,81,163,3.5,27:07.1,really super app
82,46,75,2.6,27:07.1,"Naukrigulf is a useful app for job seekers in the Gulf region. It allows users to search and apply for jobs easily, and the interface is simple to understand. Notifications for new job postings are helpful, and profile setup is quick."
82,23,94,2.2,27:07.1,"This is the worst app till date... Even after I have purchased the subscription, ads are being shown again and again... If I have purchased the subscription for a year, then why are ads coming again for purchasing the subscription....I will never use this app again"
82,31,137,3.1,27:07.1,im not using since 2 years. so in 2022 December I confirmed with customer care there is no AMC charge s. they not informed me regarding hike AMC.now charging 700 plus AMC charges . so pathetic app.
82,76,160,3.2,27:07.1,"I love it, its just soooo fun"
82,41,135,3.7,27:07.1,I say this is the One of the best and good platform wonderful.
82,95,154,3.7,27:07.1,the best!!!!!!!!!!!!!!!!!!!!
82,90,265,4.2,27:07.1,Best coding app
82,4,500,5,27:07.1,not working app sabse bekar he
83,72,68,2.2,27:07.1,love this. A good way to practice mental calculations
83,89,62,2.1,27:07.1,This app is the best
83,79,137,3.8,27:07.1,I good and simple teaching app
83,46,163,3.4,27:07.1,"The Naukrigulf app is user-friendly; however, it has an issue. When we update anything in the mobile app, it does not reflect on the web-based application login. Similarly, when updates are made on the web-based application, the content is not updated in the mobile app."
83,29,160,3.8,27:07.1,"Under reports and Statement section when we view our Stocks P&L the stock are being shown multiple times like duplicates. When we apply filter, still it's malformed data not exactly filtered in a sequence like how to low or low to high. While buying shares when we try to enter amount most of the time it's freezez at 0.02 with red marks by default and I manually have to back press and clear all amount and then enter the correct amount instead it should allow to enter the amount we want not 0.02"
84,34,73,2.1,27:07.1,this app is very helpful for the job purpose and other knowledge
84,27,71,2.8,27:07.1,It was an good experience to gain knowledge.i like this app.
84,32,131,3.8,27:07.1,nice work application
84,89,79,2.1,27:07.1,Awesome app i really enjoy using it
84,9,169,3.4,27:07.1,"I like the app. However, there are some things I want you to add/fix. 1: A feature to have the glow in the layer settings be the same color as the glow of the pen in said layer. 2: When importing audio, half the time when clicking on it, it just takes me back out to the project or even the home page. 3: More color settings for Light & Dark mode. 4: It takes way too long to import a video. 5: Most of the time, when clicking on a project for cloning, changing the project settings, it doesn't work"
84,45,330,5,27:07.1,good app for job placement.
84,33,226,4.8,27:07.1,not a good update
85,25,55,2.3,27:07.1,excellent very good and better
85,53,98,2.8,27:07.1,Good fast service
85,90,96,2.3,27:07.1,"Extremely Efficient, Thanks"
85,71,105,3.6,27:07.1,Good app but too much data collecting problem sometimes it cannot take my question or stop middle of the solution.
85,93,214,4.5,27:07.1,its easy to use on the phone and it delivers great service.
85,94,323,5,27:07.1,its good for student that can afford the laptop or pc because you can use this app in a mobile phone no need for data or load to run the program because this app is offline
86,58,18,1.1,27:07.1,marko ya app bhot acha lga
86,6,104,3.6,27:07.1,not what I was looking for and too much adds
86,34,155,3.5,27:07.1,"Has worked great for me. It's brought insightful conversations, experiences and connections."
86,57,149,3.4,27:07.1,Update spectrum Bay News 9
86,60,278,4.9,27:07.1,very nice very good
86,29,167,3.7,27:07.1,"brokerage charges very high, please reduce charges"
87,56,48,2.8,27:07.1,no fresh news
87,26,91,2.5,27:07.1,easy to use and very very useful for students like me
87,81,94,2.7,27:07.1,Anshika sahu
87,19,149,3.2,27:07.1,Unstop is a good app for college students workshop compition etc...
88,13,38,2.6,27:07.1,Great app for books.
88,37,41,2.4,27:07.1,thanku I will like this app
88,69,120,3.8,27:07.1,froud with my account.
88,45,226,4.3,27:07.1,excellent app for job seekers..
89,36,31,2.5,27:07.1,it's an worst job app i have ever seen the job wich i applied i never get the call Form that company they have only 4 to 5 company wich keep calling
89,63,111,3.6,27:07.1,at least give a one day trial period before subscription
89,90,152,3.5,27:07.1,superb app......
89,88,142,3.3,27:07.1,very worst so experience I can only use one time very worst so do not download it
89,13,125,3.3,27:07.1,whenever I am opening storytel app bluetooth headset gets disconnected unable to listen audio books on bluetooth headset
89,30,139,3.1,27:07.1,good exchange
90,60,12,1.4,27:07.1,Great journalism fast news spread app
90,65,103,3.4,27:07.1,not perceived as serious or balanced reporting
90,51,72,2.1,27:07.1,delivery person very nice and cooperative
90,82,137,3.3,27:07.1,"This is the best app for programming languages Like Java, python"
90,16,96,2.8,27:07.1,it's alright I prefer working on my PC but it's nicr
90,88,213,4.7,27:07.1,having issues deploying currently
91,45,45,2.6,27:07.1,it's really very good for berozgar easily we can search the good jobs
91,59,112,3.3,27:07.1,Why does your app take so much data. Today it consumed more than 1gb. I don't need an app which can't do what it was supposed to do in limited data.
91,33,94,2.6,27:07.1,there's more room for improvement
91,28,115,3.7,27:07.1,Amazing!!! Tracks progress as well
91,60,223,4.2,27:07.1,Not Working Properly after update
91,39,227,4.4,27:07.1,super app important for people and good working
91,87,399,5,27:07.1,Login not functioning properly. Very bad user experience. Not able to study via app. Pls look after this matter. It is giving the message as session expired when trying to login.
92,61,14,1.4,27:07.1,just need one feature more mint team i love your app but i use it on my tablet when i rotate it..it doesn't cover the whole and there are huge bezels on side which i don't really like please make it perfect in landscape as reading experience feels better in landscape.
92,86,109,3.6,27:07.1,good app for beginners
92,46,105,3.7,27:07.1,friendly and useful structure
92,65,149,3.3,27:07.1,interesting historical events. very informative
92,39,286,4.9,27:07.1,This app is Bravo
92,22,194,3.6,27:07.1,this app is *chef's kiss*
92,85,181,3.9,27:07.1,very nice inbuilt compiler i understand 80 % of coding from here
92,72,242,4.8,27:07.1,Ads killing the fun of use
93,23,41,2.7,27:07.1,trending contant best hai yarr
93,41,79,2.6,27:07.1,it's very nice app . I liked it more
93,82,139,3.1,27:07.1,awesome app to learn program language
93,8,144,3.8,27:07.1,good experience
93,1,187,3.7,27:07.1,good for work
93,58,242,4.6,27:07.1,"Few changes have come around in the recent months. Now I can't see how many likes and comments are there in my own comment. Not sure if this is happening only to me. However, I am reducing ratings for TOI app because some specific people are continuosly posting religious hate comments, offensive and hate speech. Many are defaming India and Indian culture. Reporting them yield nothing. TOI needs to ban these people and not become a platform for spreading hatred."
94,59,37,2.9,27:07.1,nice app but should have a different section for kids and teenagers
94,94,55,2.3,27:07.1,its nice .easy to use . could make a better ui and background .
94,67,146,3.2,27:07.1,Good app for this gen to come out of mobile addiction
94,77,230,4.1,27:07.1,"thank you for your support and quick response, i really appreciate your prompt service"
94,68,126,3.7,27:07.1,really good for the summer
94,44,290,4.5,27:07.1,Great experience
95,85,57,2.8,27:07.1,This app is beautiful
95,13,48,2.7,27:07.1,"It's really good, but I would like to be able to listen on the browser on the PC as well."
95,67,110,3.5,27:07.1,I'm totally hooked to the app I love playing games It feels like mini challenges
95,35,109,3.5,27:07.1,and still great
95,80,161,3.1,27:07.1,very good experience.
95,78,301,5,27:07.1,"I think it is a very effective application for helping with Spanish, it is one of about 8 programs I use on a daily basis. I do recommend it. after 2 and 1/2 years of use I have not changed my opinion"
96,83,17,1.1,27:07.1,gamifying learning coding. brilliant. modeled after duolingo.
96,30,76,2.7,27:07.1,good marketing platform
96,59,78,2.4,27:07.1,useless notifications...
96,38,132,3.8,27:07.1,good for knowledge Job intership training
97,35,29,2.7,27:07.1,Very lovely app helps you get from point Z to A
97,50,98,2.7,27:07.1,very bad app open problem
97,89,151,3.4,27:07.1,"it's been wonderful, easy to bring one up to speed."
97,62,186,3.8,27:07.1,The best news channel.
97,54,176,3.7,27:07.1,quick delivery
97,84,333,5,27:07.1,Awesome app! Highly recommended!
97,22,401,5,27:07.1,Excellent explaining and animation
98,85,23,1.8,27:07.1,easy to understand
98,87,58,2.5,27:07.1,"it's amazing this app. I recommend to use this because you will learn more things such as : How to build website, apps and other things. If you want to learn how to program or computer science, marketing and other things this app is for you."
98,83,114,3.5,27:07.1,I'm getting the hang of it
98,50,166,3.7,27:07.1,OTP not visual on the screen. useless app
98,20,191,3.9,27:07.1,won't let you reach 85 percent completion so that you can't get the certificate
98,72,244,4.1,27:07.1,"very nice, mind relax"
98,79,428,5,27:07.1,its good to learning
99,27,46,2.7,27:07.1,very slow response when u open
99,84,96,2.2,27:07.1,This app is very informative and beginner friendly
99,86,172,3.7,27:07.1,the design of app is very good
99,59,123,3.8,27:07.1,Lots of ads
99,44,169,3.3,27:07.1,money motive. nothing happened.
99,47,211,4.4,27:07.1,"easy,simple and effective"
99,7,385,5,27:07.1,best app to drawing easily
99,29,471,5,27:07.1,its a amazing app for the mutual funds(sip and swp) i have a great experience with this app
100,95,66,2.5,27:07.1,gamifying learning coding. brilliant. modeled after duolingo.
100,7,42,2.4,27:07.1,this is such a topd game for drawing
100,71,133,3.9,27:07.1,good very good
100,56,157,3.5,27:07.1,very nice App
101,96,41,2.3,27:07.1,I crashed it lol it's good btw
101,66,114,3.6,27:07.1,this is very bad aaap
101,39,162,3.6,27:07.1,I recently find this app in play store and it is an amazing app for the youth to find the best job for his carriers
101,90,203,4.6,27:07.1,very good for beginners
101,71,231,4.1,27:07.1,this app is the best for maths calculation and I prefer it to chat gbt
101,41,145,3.1,27:07.1,"wont let you delete account, after sign up and glazing through the app decided it wasn't for me, but it won't let me Delete it. Seemed little fishing to me"
101,92,263,4.8,27:07.1,worstest app ever
101,95,322,5,27:07.1,It operates smart and 24/7
102,96,73,2.4,27:07.1,It's the best app ever seen we can do coding without a pc .
102,83,58,2.7,27:07.1,I'm really enjoying this so far. I have learned something new very fast and I am excited to progress.
102,72,156,3.7,27:07.1,good for practice your brain
102,50,227,4.7,27:07.1,Please fix face verification option i think version 9.0 is good
102,31,112,3.9,27:07.1,PIN not accepting so I changed but same error
102,66,147,3.3,27:07.1,nice but uses data
102,90,253,4.4,27:07.1,"This is the best ever apps that I see for (practice) coding,.This give us original feel to laptop. So smooth & easily working app.Thanks to this app developer!!!"
102,37,427,5,27:07.1,Apna app is a good opportunity for job seekers and quick response for the human resources (HR) management
103,71,13,1.7,27:07.1,it is very helpful for learning and teaching mathematics
103,46,81,2.4,27:07.1,"Great platform, i have just created my profile here, it seems perfect, not received any calls yet but I hope to be shortlisted somewhere,, anyway, a good service"
103,10,116,3.3,27:07.1,it's good app
103,91,221,4.7,27:07.1,Great app actual works love from zim #
103,41,196,3.6,27:07.1,It's really just nice and easy but so much restrictions that makes it not that easy on the platform.
103,68,214,4.8,27:07.1,Good it makes me smarter
103,29,262,4.8,27:07.1,stock sector not show upper side please please update
104,63,36,2.7,27:07.1,The app throws up more ads than the leftist filth which it peddles
104,6,97,2.3,27:07.1,they dont give me ads and i can take my time
104,38,148,3.8,27:07.1,nice app for internship
104,84,170,3.4,27:07.1,wow the app is splendid
104,25,172,3.2,27:07.1,best experience
104,42,284,4.4,27:07.1,really good help's
104,66,222,4.1,27:07.1,easy and precise
104,11,448,5,27:07.1,love the range of genres and easy to read options. great stories easy to find authors and searching access.
105,88,30,2.4,27:07.1,best app for starter business
105,39,72,2.7,27:07.1,i am recently downloaded this local app.Its very useful. This app very good
105,78,107,3.6,27:07.1,bagus banget kita belajar cuma dengerin aja dan mudah dipahami
105,12,125,3.1,27:07.1,love the entire experience from discovering new listening to being able to jump and skip forward and back in your book to listening in your auto or any hands-free device. No interruptions and your story is mamed by a bunch of ads and commercial breaks. I've enjoyed this app from day one and don't use any other for my listening pleasure. I would highly recommend.
106,11,30,2.2,27:07.1,"This has been my most used app this year, and I've loved it. However, an update from this week changed up the color of highlights, and all my blue highlights are now aqua or green, which would be fine, except when you have the app on dark mode, you CANNOT SEE either color. Please, please, please get this fixed."
106,40,44,2.6,27:07.1,It's too confusing to use. I can't even Create a Freelancer Account Like Upwork .
106,27,153,3.3,27:07.1,extraordinary app for knowledge seekers
106,96,198,3.9,27:07.1,it used to understand python
106,95,177,3.2,27:07.1,THIS IS A GREAT APP FOR CODE LEARNING
106,93,252,4.6,27:07.1,"Waste of time, because you have to pay to do bigger files, which makes the free tier a bad tier, and paid is just paying for nothing special. uninstalling."
106,45,383,5,27:07.1,"""It is a fake and useless app, please do not download it"""
106,28,287,4.7,27:07.1,Unbelievabky true that we learn Free L free here from the world best tutors.
107,94,37,2.5,27:07.1,"can you guys add ""COLLAPSE"" to every lines, because its hard to work with messy codes"
107,43,69,2.8,27:07.1,helpfull job
107,62,138,3.7,27:07.1,Wonderful memories my life see live samachar
107,60,220,4.7,27:07.1,very nice app
107,58,260,4.9,27:07.1,"x es, di e u to s"
108,29,45,2.2,27:07.1,"smooth, user friendly"
108,99,104,3.9,27:07.1,I cancelled my subscription and they are still charging me
108,76,93,2.6,27:07.1,"So far, it is great!"
108,94,227,4.4,27:07.1,"good. however, this ide is clang compiler so i cant use for competitive programming"
108,38,159,3.3,27:07.1,"I had taken the first EV course here. After completing the course, they did not give me anything and when I messaged, they blocked me."
108,18,303,5,27:07.1,Sirf lecture diya jata hi kuchh sikhaya nhi jata hi
109,91,55,2.2,27:07.1,simple to use
109,67,81,2.3,27:07.1,feels more modern than BrainHQ
109,82,121,3.7,27:07.1,I used many Python learning apps in my experience and point of view Programming Hub's Method of learning in very practical way is to be considered the best learning app as I joined For Python Programming Language Which I earned and understood easily. many Thanks to Programming Hub Team
109,36,130,3.2,27:07.1,good service
109,95,134,3.2,27:07.1,learning new skills hasn't been this fun in ages.
109,34,254,4.2,27:07.1,so far so good. yet to explore more.
110,83,30,2.5,27:07.1,very beginner friendly
110,53,63,2.9,27:07.1,cancelation option is not there
110,3,85,2.6,27:07.1,A lifesaver. Easy to use and free.
110,32,171,3.2,27:07.1,good service best wishes
110,6,159,3.6,27:07.1,like many other apps this is not worth paying monthly for. I'll just get it off of another website.
110,17,186,3.4,27:07.1,The app keeps logging me out... and the email is not sent... Very nerving.
110,74,366,5,27:07.1,I LIKE YOUR TEACHING AND IMPROVING MY SELF
110,76,238,4.8,27:07.1,I've been on this app since I was twelve and now I have a thick Korean accent even though i.waz English
111,62,62,2.9,27:07.1,lots of advertisements.it must be like divya bhaskar
111,85,90,2.8,27:07.1,lovely explanations
111,17,139,3.7,27:07.1,working again now and can log in. thanks
111,78,151,3.3,27:07.1,"Lingodeer was recommended for beginner lessons in Korean. I'm very glad I took this advice. The lessons are simple and repeatable. The vocabulary is pertinent and I enjoy the tracking system and graphics. I've contacted Help twice over two years and both times I was impressed with the friendliness, ability to understand my question and the speed of the reply. I bought the lifetime membership. Money well spent."
112,53,7,1.3,27:07.1,MedPlus platform is very good
112,33,72,2.2,27:07.1,very good platform
112,25,137,3.6,27:07.1,third class service
112,1,160,3.5,27:07.1,I like how you get to include basically anything that you truly want in your presentation!!
112,91,260,4.5,27:07.1,I LIKE THIS SOFTWARE MAYBE HELP FOR BCA STUDENT
112,96,297,4.2,27:07.1,thank you so much
112,74,211,4.3,27:07.1,this is fake app automatically debit my money don't try
112,67,205,4.4,27:07.1,incredible place for calculation practice
113,56,61,2.4,27:07.1,"The search option shows the old news when I asked for today's news.But, the ask icon works good but not much as expected."
113,12,77,2.9,27:07.1,Good except for wear os for smartwatch because you cannot skip forward or back in a chapter. Just between them.
113,9,74,2.8,27:07.1,I created an account for flipaclip with all my drawings to be saved but when i deleted flipaclip and logged back into my account all my drawings were gone
113,34,192,3.5,27:07.1,"this app is a wastage of time first it takes a personal details for scamming then it nothing do any thing it doesn't create account, I request play store Management to force this app owner to delete all my details and also remove this link do app from play store, sincerely thanks"
113,29,142,3.3,27:07.1,i uesd this app its really incredible
113,48,253,4.6,27:07.1,Don't go for any paid options they are fraud. They will do there marketing pitch like you will get a job of 19-20 LPA but at after accepting the package you don't get a single quality offer.
113,11,176,3.7,27:07.1,kindle must return to the blue color. aqua and green are not good. they both look barely highlighted
114,45,5,1.4,27:07.1,this platform help for freshers to get jobs easily
114,36,80,2.9,27:07.1,Awesome. I'm satisfied with workIndia job offering style.
114,29,154,3.7,27:07.1,"don't use this application for trading.....charges much higher then other applications by trading you loss 20% money rest 80% by this application SEBI must need to take action on this type of application, USE KOTAK NEO , HSBC SKY , M STOCK this application are better then this GROWNN application"
114,78,178,3.4,27:07.1,love this app
114,25,136,3.2,27:07.1,best learning platform
114,59,238,4.4,27:07.1,"long time more than many years using ,,it been best in news,it helped me lot with updated news at shortest possible thank you,keep the good work."
114,52,223,4.3,27:07.1,"My parcel has not arrived yet, please cancel it and return my money or else I will take strict action.Three days ago the agent received my call and refused to place the order. cancel my order urgently."
114,74,418,5,27:07.1,This app is saying fake things like they are saying many people use this app. It is hard to find people having interest to learn English.
115,74,38,2.7,27:07.1,great and so easy
115,35,73,2.6,27:07.1,I can open the app but it is stuck and frozen once I get in.
115,24,126,3.1,27:07.1,a very good app
115,96,174,3.8,27:07.1,it is best for coding but not is free
115,88,227,4.4,27:07.1,ok so I read a lot of the reviews on here and many of them mention the plan. its true you pay the $25 and that is your credit. once that is used up you are required to pay for any overages you used in the app. I've noticed that the other comments about it making errors and then charging you to fix them is also true. but these mostly occurs when you give it a long string of commands to complete at once or unclear instructions. otherwise it will implement your instructions and ask for approval
115,25,307,5,27:07.1,"when u download the app, they keep calling you everyday until you take subscription, after subscription they don't respond for any further help. even there is no option for calling them. I have taken subscription that is valid till sep 2026. when I'm opening the app shown like no valid subscription . donot showing any classes , tests . i tried to contact them but there is no option for phone calling only chat option in which they even type message according to their own settings . No proper repl"
116,23,21,1.2,27:07.1,NTPC GRADUATE LEVEL OR UG 2025 KA PYQ TEST PRO SECTION WASE NAHI HAI EXAM SECTION HO RAHA HAI TO TEST BHI SECTION WASE HANA CHIYE PLEASE SECTION KIYA JAY SEST SERIES PYQ 2025
116,59,109,3.3,27:07.1,nice information with fantastic news
116,16,147,3.6,27:07.1,this update have may bugs like I am resently doing a course I watch the video completely and they can't tick on this to confirm that I watch that video I watch that course video leterly 10 times and as usual doesn't respond on that I am stuck that course from 2 week
116,90,139,3.7,27:07.1,superb app......
116,67,214,4.6,27:07.1,amazing app - must download
116,41,303,5,27:07.1,I found that I am in control of my fate there. I have leverage that I really appreciate.
116,89,198,3.7,27:07.1,it's wonderful
117,67,36,2.8,27:07.1,thanks for this app . my maths skills are improving and getting faster calculations everyday .thank you
117,69,75,2.3,27:07.1,mujhe bahut Achcha Laga
117,93,118,3.4,27:07.1,I love this code
117,41,98,2.2,27:07.1,worst policies for freelancer and they only care about their client not freelancers client get job done and after three months they can ask freelancer staff to hold that money by claiming job is not done it's complete bs
117,63,254,4.6,27:07.1,The app throws up more ads than the leftist filth which it peddles
118,87,33,2.5,27:07.1,"new user but can't sign up . please fix the screen is stuck at ""please wait"" ."
118,66,105,3.6,27:07.1,really good if you have a good camera
118,63,99,2.4,27:07.1,sirf paisa lekar news niklata hai
118,95,181,3.8,27:07.1,Good app for bac
118,58,238,4.2,27:07.1,best news app
118,11,252,4.7,27:07.1,Thanks for access to wonderful books and thanks for the option to have it read out loud.
119,13,49,2.9,27:07.1,AI slop everywhere. AI-generated books with AI-animated covers being read by AI voices that mispronounce every non-anglophone name in seven different ways across a single page. I want my money back.
119,9,54,2.8,27:07.1,Muito experimental.
119,61,105,3.6,27:07.1,poorly designed app
119,71,88,2.4,27:07.1,This is money app.very bad
119,7,199,3.5,27:07.1,super game of the world.
119,4,341,5,27:07.1,"I have used this great app for many years. But there's increasingly more ads I am forced to sit through. Longer ads that take you to Google Play to install useless apps. Yes, I could fork out the extremely high yearly subscription for this app. I cant justify spending $59.88. But it's just too expensive. So I'm reluctantly going to go to other apps that don't pester me. The tired excuse of 'we are making our app better' doesn't sound right to me. Surely you've ironed out all the bugs by now."
119,99,365,5,27:07.1,"Really good app to learn coding, however it is kind of pushy on the trial though."
120,30,9,1,27:07.1,very good service
120,12,85,2.1,27:07.1,"Browsing the store in app is not good. It regularly resets a book for no reason. Also partial data connections means it will keep trying to connect upon starting the app and if it fails you are just greeted with a splash page whilst it figures this out. For an established and paid for so, it is bad and there have been no improvements. I would recommend against going into audible for your audio books."
120,57,119,3.3,27:07.1,Newsstand thank you
120,40,132,3.8,27:07.1,I am not giving any kudos until I see how the app work for me and how it support my job
120,47,212,4.4,27:07.1,"seek is useless, the whole verification thing is ridiculous. the amount of times I had to verify my citizenship even though i was born here and lived here all my life. they don't take Proof of identity cards that the Australian government give to people that don't hold a licence. the ID card has been around just as long as licences have. but apparently according to seek every single person in Australia has a licence and a Passport."
120,53,231,4.7,27:07.1,very prompt and efficient.
120,34,299,4.8,27:07.1,Very helpful for providing employment
121,59,59,2.3,27:07.1,"I have been using the app for quiet a while now, and i am not disappointed. The time and energy this app saves is outstanding. I would say before criticizing this app people should give it a try."
121,80,60,2.9,27:07.1,easy to understand
121,58,164,3.1,27:07.1,wow so cool
121,35,140,3.4,27:07.1,indeed is a very good app
122,5,51,2.5,27:07.1,downloaded it and even got the Pro version. but its the same models and poses. nothing like what shown in the adverts
122,43,47,2.9,27:07.1,Very poor experience of my colleague who apply for this job. they are just doing scam they charges Rs 50 for registration of picker and promise you will get per/hr income but it is totally lie. when you will reach the store they will decline and say you will give min. Rs 5 on each order. don't be trap in this it is not job totally useless.
122,11,152,3.7,27:07.1,"unfortunately,not had time yet to read, only now downloaded,but will give you a review when I have. X"
122,97,141,3.6,27:07.1,Please Add luau programming code
122,19,228,4.4,27:07.1,app became very slow. i applied for the job and it doesn't showing notification. when I try to apply. it's very slow
122,8,176,3.5,27:07.1,"this app is trash... crashes consistantly... won't generate an image and take your tokens anyways... worthless, steer clear..."
122,35,204,4.3,27:07.1,good job alerts
123,75,27,2.7,27:07.1,simply amazing
123,16,60,2.2,27:07.1,not impressed and very disappointed with customer service. i would never refer anyone to use this platform. too expensive and you can get all the information from AI and you tube
123,51,107,3.2,27:07.1,A pathetic delivery system for my order rescheduled for 4 times in a row before I was forced to cancel the order. look for alternatives like me !
123,32,143,3.9,27:07.1,i love navi upi but the new sound they added is absalute garbage.
123,2,188,3.7,27:07.1,"TOP NOTCH APP!! I've been using this app for a few years now, and I am continually impressed by it. I don't think it ever asked me for a single dime. Nor do I have to watch ads to do anything. Nope. just a purely amazing free drawing app. YOU NEED THIS APP ... YOU WILL NOT BE DISAPPOINTED. Think illustrator but free. it's that good. Thank you devies who made this you need an award for this beautiful work of art."
124,38,44,2.7,27:07.1,very nice app
124,70,50,2.2,27:07.1,It asks for subscribtion again and again after every course
124,90,121,3.7,27:07.1,bast for bigner
124,63,205,4.4,27:07.1,publish paid and misleading news of jssc cgl
124,25,163,3.9,27:07.1,this app is very bad for study na to isme shi se online class chalti hai na quality aati hai aur na hi avaj sb bekar hai
124,73,322,5,27:07.1,"it was fun at first but then there was a repeat and repeat of ""guess the term"" and you guessed what it means. they NEVER tell you what it means, just mark it as wrong because you didn't already know the word!!"
124,24,271,4.6,27:07.1,i can't even open the app. when I tried to open it was all stuck so i thought maybe i should update and I did. but still no still stuck so i uninstalled and install the app and it asked for number and it's not giving otp and when I try to click resend it's not happening. I used to love this app but don't know what happened to this app these days. it's became worst app. can't even open it
125,17,12,1.1,27:07.1,it is very good
125,23,109,3.6,27:07.1,trail ke name pe 1 ru katne ke baad account se mnmani paisa kaat rhe h o bhi bina puchhe so please koi bhi trail ke liye 1 ru ya 5 ru pay na kre bakwas app ho chuka hai ab y
125,5,110,3.7,27:07.1,"good result with limited AI models, I have used it with Shoes product. cant find suitable model for my Sandals, AI model should have different styles from different regions in the world."
125,26,177,3.6,27:07.1,I have not used this app earlier but now feeling like I should use it early . Very much helpful
126,8,6,1.9,27:07.1,bed I have been deceived.
126,79,97,2.4,27:07.1,this is good one in india
126,35,186,3.2,27:07.1,By far one the best finding jobs out here is Indeed!!
126,68,149,3.6,27:07.1,this is the best app for improve your mathematics
126,6,260,4.2,27:07.1,It saves my boredom and it just guesses what I wanna draw and I draw it this game is asome
126,94,258,4.2,27:07.1,I use CxxDroid to test ideas when I am not near a computer. Very handy.
127,48,32,2.3,27:07.1,"this is a wrost app , not upload my cv last 3 year ... ..."
127,53,85,2.9,27:07.1,good app for medicine
